FDHI ID,Earthquake,Date,Magnitude,Cumulative displacement,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Distance to max slip,Slip at gate (m),Normalized slip at gate,x1check,y1check,UTM zone,latcheck,loncheck
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,bend,breached,releasing,double,657.348111801571,9.68862216463679,110.627502912996,angle,59489.9958024449,68061.0398161676,0.874068276992637,6617.15221875778,37567.914642808,NaN,NaN,266518.192939569,3676784.77682891,47N,33.2047754958629,96.4951372732256
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,bend,breached,NaN,single,0,3.60446793829255,0,angle,57629.995811775,68061.0398161676,0.846739867146214,4858.35515573424,35706.9844939185,NaN,NaN,268177.447789159,3675941.79533293,47N,33.1975358558762,96.5131385402197
14,Yushu,'2010-04-13',6.9,60,Strike-Slip,33.165,96.548,bend,breached,NaN,single,0,4.00715837085606,0,angle,33349.9959454461,68061.0398161676,0.490001269970665,19975.5098221975,11519.3074777095,NaN,NaN,290235.985799112,3665768.79434927,47N,33.1103474585292,96.7519448369365
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,releasing,double,774.686135895254,22.4873916595902,296.302043812914,angle,23339.9821040177,30729.81136616,0.759522465852816,18654.2217560769,524.274506211705,0.65,0.65,650155.027015284,3991850.04608769,44N,36.0596442298324,82.6672101939493
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,restraining,double,1254.27062630756,27.9494561874999,587.867213881862,angle,24799.977039577,30729.81136616,0.807033168673693,17478.1130034708,1973.23994842088,0.69,0.69,648933.992729889,3991056.03845101,44N,36.0526763232976,82.653508098888
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,NaN,single,0,11.598924076091,0,angle,20219.9883097594,30729.81136616,0.657992594514454,21233.016670111,2556.68352220361,NaN,NaN,652739.961600342,3993501.91362492,44N,36.0741281146123,82.6962198122849
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,NaN,single,0,2.31154303829958,0,angle,11169.9947433182,30729.81136616,0.363490507970338,29997.8424098821,11292.3278850127,NaN,NaN,658197.802766772,4000506.31806093,44N,36.1363755735476,82.758211858119
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,restraining,double,328.806273988387,14.0466101093909,79.8049491872991,angle,29599.9688543606,30729.81136616,0.963233015057047,14530.6469700147,6729.09717284157,NaN,NaN,644604.141497489,3989028.06383319,44N,36.0350528598872,82.6050829682938
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,NaN,single,0,12.530162171973,0,angle,24619.9782625159,30729.81136616,0.801175704242289,17604.2952578882,1804.33459675463,0.76,0.76,649084.676063367,3991136.2841614,44N,36.0533764224555,82.6551955468411
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,restraining,double,329.85884138885,9.99762935354045,57.2659458879241,angle,6589.9998322165,30729.81136616,0.214449732661668,34049.9511095284,15840.5169893445,0.526666666666667,0.526666666666667,662546.624097135,4002537.42005082,44N,36.1539591646691,82.8069432075504
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,NaN,single,0,16.7115012960462,0,angle,18179.9909827675,30729.81136616,0.591607633582402,22930.1572105589,4595.96007266637,NaN,NaN,654543.906576988,3994454.94324951,44N,36.0824314502019,82.7164317767454
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,NaN,single,0,3.63034678029984,0,angle,3959.99996025348,30729.81136616,0.128865091720487,36344.3343431665,18388.4749975256,0.23,0.23,664942.171480195,4003636.80936614,44N,36.1634611199976,82.8337917844696
54,Yutian,'2014-02-12',6.9,65,Strike-Slip,35.905,82.586,bend,breached,releasing,double,5039.94330031622,34.314404586374,2841.18597721224,angle,18649.9904732711,30729.81136616,0.60690221137539,22549.0664047674,4121.91326032908,NaN,NaN,654107.126198979,3994264.34301791,44N,36.0807831714994,82.7115454162444
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,2.23922949707403,0,angle,579.999998262412,121109.50301418,0.00478905439975676,23604.8772014415,97975.2585205015,NaN,NaN,760460.83075699,3772016.61739528,40N,34.0565213570827,59.8218744997191
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,7.16837953151625,0,angle,5069.99996058874,121109.50301418,0.0418629408461458,19200.7732413544,94304.0666874563,NaN,NaN,759570.864873272,3767607.83962166,40N,34.0170281098228,59.8109313512564
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,10.6157291119435,0,angle,8969.99981905615,121109.50301418,0.0740652021171775,15343.5726322036,90938.8703796884,NaN,NaN,759246.83477929,3763734.10167411,40N,33.9822133482597,59.8062774383869
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,10.3051813749709,0,angle,10979.9996079313,121109.50301418,0.090661751015903,13467.980669262,89498.5379066644,NaN,NaN,758576.94573726,3761795.66262654,40N,33.9649166846239,59.7984611006381
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,18.1490835199175,0,angle,14069.9990786998,121109.50301418,0.116175846886701,10421.6542829387,86811.1890818928,NaN,NaN,758443.716729608,3758703.12274928,40N,33.9370911816329,59.796108757879
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,14.3637511748002,0,angle,17999.9980724845,121109.50301418,0.14862581072913,6506.47069720856,83014.226652861,NaN,NaN,759338.066686718,3754875.76816128,40N,33.9023935667665,59.8046437840118
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,5.30189930966643,0,angle,19429.9976189995,121109.50301418,0.160433303212586,5137.92992986807,81599.6229937537,NaN,NaN,759854.475775842,3753546.35218456,40N,33.8902906885151,59.809829562
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,8.14462560627796,0,angle,20769.9972877206,121109.50301418,0.171497667571873,3828.77100761045,80293.7856496971,NaN,NaN,760191.825083515,3752242.19512487,40N,33.878459378788,59.8130875839888
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,8.32493597041296,0,angle,22329.9968687138,121109.50301418,0.184378569088004,2412.17652517505,78729.5897607182,NaN,NaN,760719.436329455,3750746.59688808,40N,33.8648564705689,59.8183426768459
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,13.9219708170115,0,angle,24189.9964896007,121109.50301418,0.19973656804428,1675.79326408377,76828.4089155651,NaN,NaN,761639.877845888,3749083.08218385,40N,33.8496434904432,59.8277876029351
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.78748468745025,0,angle,27729.996244205,121109.50301418,0.228966311924823,4421.82306698643,73366.1378549398,1.415,0.631696428571428,764073.768058361,3746468.28873462,40N,33.8254835652783,59.8532810329816
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,11.3499984568349,0,angle,30139.9962131439,121109.50301418,0.248865658457991,6955.29139735912,71229.6536973016,NaN,NaN,766279.808189551,3745216.59649472,40N,33.8136549615739,59.8767129644211
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,28.3834676283105,0,angle,30719.9962116545,121109.50301418,0.253654712859797,7346.49610684593,70530.3340889539,NaN,NaN,766271.949835951,3744424.68696839,40N,33.8065235797449,59.876389232989
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,3.0213241137089,0,angle,33029.9961733797,121109.50301418,0.272728360296487,9527.51866961871,68201.0455461356,NaN,NaN,767539.734046218,3742458.5794231,40N,33.7884934380713,59.8894735509222
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,17.5906223054925,0,angle,42579.9948256213,121109.50301418,0.351582607193392,18543.7695020114,58843.5056856495,NaN,NaN,772122.187351284,3734292.95330794,40N,33.713773866731,59.9363979700494
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.41604415300796,0,angle,45529.9945640611,121109.50301418,0.375940726622669,21376.9186612458,55899.990168797,0.57,0.254464285714286,773268.602158957,3731572.64762963,40N,33.6889764197918,59.9479165568278
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.15058621688561,0,angle,48839.9945386737,121109.50301418,0.403271364534915,24569.1066463025,52596.3467416815,NaN,NaN,774417.974173749,3728446.22914861,40N,33.6605194054924,59.9593354828453
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,2.42971967919691,0,angle,94909.9932753224,121109.50301418,0.783670900409938,70097.6993898969,6910.45266568232,NaN,NaN,795518.861079868,3687921.29003417,40N,33.2899070124332,60.1732479270258
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,6.92301422170523,0,angle,100009.992980545,121109.50301418,0.825781548858601,75213.4497226312,1795.51929762611,NaN,NaN,798076.994765788,3683490.9703379,40N,33.2493040014922,60.1992230494089
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.47216984693343,0,angle,105289.992848507,121109.50301418,0.869378456917447,80455.178951319,3475.9889724845,NaN,NaN,800263.971612572,3678699.65405238,40N,33.2055488179223,60.2210797894916
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,15.9323300437703,0,angle,107939.992370823,121109.50301418,0.891259477451451,83043.7135480249,6102.05054009018,NaN,NaN,801155.667497404,3676227.48507112,40N,33.1830372931917,60.2298140559706
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,8.88996003112183,0,angle,109609.991871412,121109.50301418,0.905048647244293,84759.0498522125,7873.80688521963,NaN,NaN,801565.934625743,3674489.19821445,40N,33.1672685881999,60.2336324231883
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,22.6775124208003,0,angle,110589.991575044,121109.50301418,0.913140495358945,85791.3533596298,8892.79870266429,NaN,NaN,802073.570629207,3673590.32928891,40N,33.1590322329244,60.2387702150034
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.09929479785138,0,angle,113079.990716522,121109.50301418,0.933700394289309,88189.9260226982,11195.8334345048,NaN,NaN,804048.055473779,3671953.23311812,40N,33.1437371736389,60.2593647185338
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,12.5972928023714,0,angle,113949.990493251,121109.50301418,0.940883974066921,88938.4845393103,11931.2457035244,NaN,NaN,804874.967238524,3671566.88700128,40N,33.1400257730151,60.2680875174418
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,2.21485031600118,0,angle,62619.9939997711,121109.50301418,0.517052687372017,37892.9343329468,39121.1244000383,NaN,NaN,778762.890311344,3715434.26600533,40N,33.5421894950589,60.0020677627784
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,10.6457185568246,0,angle,65809.9939880019,121109.50301418,0.54339248655241,41088.6265331535,35923.3393933937,NaN,NaN,780450.107418699,3712717.37889975,40N,33.5172766635989,60.0193644324225
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,9.43850611254556,0,angle,69069.9939714441,121109.50301418,0.570310275019105,44368.712501295,32639.359338042,NaN,NaN,782604.495725931,3710174.72097534,40N,33.4938078665674,60.0417284703046
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,8.73904384056401,0,angle,80739.9938253961,121109.50301418,0.666669351421109,55995.3434831283,21018.295089756,NaN,NaN,787947.989450392,3699833.08182249,40N,33.399241166144,60.0958551219945
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,4.82535143859824,0,angle,93959.9933908411,121109.50301418,0.775826760513087,69162.8933164373,7844.94039611291,NaN,NaN,795031.462908688,3688719.17213111,40N,33.2972263003554,60.1682812482056
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,NaN,single,0,11.5547271102054,0,angle,84219.9937470232,121109.50301418,0.695403677258608,59409.7238395724,17598.2665357438,NaN,NaN,790157.573621732,3697167.46666556,40N,33.3746387756678,60.1187226079027
37,Zirkuh,'1997-05-10',7.2,49,Strike-Slip,33.844,59.811,bend,breached,restraining,double,2235.88725879448,6.1151670816412,238.182997654647,angle,68739.9939717714,121109.50301418,0.56758546819999,44003.669201756,33036.6027437458,NaN,NaN,781313.065672116,3709859.72397961,40N,33.4913109979979,60.0277466725339
4,Balochistan,'2013-09-24',7.7,450,Strike-Slip,26.951,65.501,bend,unbreached,NaN,single,0,16.2527307037574,0,angle,1179.9999961288,199115.277475184,0.00592621526128685,159221.989757727,133863.592527419,2.67834766666667,0.167396729166667,620186.84416263,2888909.04134198,41N,26.1144093667818,64.2020481026027
4,Balochistan,'2013-09-24',7.7,450,Strike-Slip,26.951,65.501,bend,unbreached,NaN,single,0,10.7216407066272,0,angle,113339.999099346,199115.277475184,0.569217995407065,50044.7466769189,23850.4748629257,1.86791033333333,0.116744395833333,716700.639206651,2944651.50774481,41N,26.6060941809649,65.1762995949529
4,Balochistan,'2013-09-24',7.7,450,Strike-Slip,26.951,65.501,bend,unbreached,releasing,double,755.639543045035,24.4655032700519,312.944562723741,angle,82349.9994387076,199115.277475184,0.413579512747187,81250.6590380097,55066.4554219227,NaN,NaN,693880.301006689,2923123.63046863,41N,26.4151469623321,64.9439557439035
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,bend,unbreached,NaN,single,0,35.8896406034673,0,angle,18499.9891490681,31546.4857015686,0.586435818052095,8845.18833384495,9227.16880856652,0.0230051666666667,0.0600226121366295,582861.563494331,3664236.69845882,11N,33.1136457311655,-116.111855667375
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,bend,unbreached,NaN,single,0,13.6901086993321,0,angle,31489.9733310674,31546.4857015686,0.998208600126308,5780.25031493997,4596.84660208962,NaN,NaN,574942.887270541,3675560.64586049,11N,33.216355180499,-116.195791706194
6,Borrego,'1968-04-09',6.63,NaN,Strike-Slip,33.189,-116.143,bend,unbreached,releasing,double,136.64299645875,24.6476830331303,56.9852314827398,angle,1019.99998491755,31546.4857015686,0.0323332365629186,24363.684480891,25291.2821115734,0.019,0.0495727610723371,595198.741271558,3653615.54045159,11N,33.016842623265,-115.980742596034
36,ChalfantValley,'1986-07-21',6.19,20,Strike-Slip,37.5383,-118.443,bend,unbreached,releasing,double,341.111327988867,20.4530698043109,119.197958957103,angle,13859.9636506602,14207.5427349576,0.975535594663935,18028.0833160127,9256.03883093652,0.00433333333333333,0.0912280701754386,383570.433991121,4141328.46647851,11N,37.4114393847584,-118.315641603201
36,ChalfantValley,'1986-07-21',6.19,20,Strike-Slip,37.5383,-118.443,bend,unbreached,NaN,single,0,27.8867501704814,0,angle,0,14207.5427349576,0,9352.16149081065,4732.47650773361,NaN,NaN,381859.68080477,4155199.95267847,11N,37.5362221307277,-118.337193658864
36,ChalfantValley,'1986-07-21',6.19,20,Strike-Slip,37.5383,-118.443,bend,unbreached,NaN,single,0,23.8461634253299,0,angle,5059.99271760849,14207.5427349576,0.356148336978666,11214.347849036,548.526746643965,0.0247222222222222,0.52046783625731,382208.735065402,4149930.53161111,11N,37.4887829780033,-118.332399276408
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,unbreached,restraining,double,753.458511679544,16.0319228814149,208.084813900398,angle,27149.9884079288,28896.3939931895,0.939563199973243,25033.2793470757,8855.78968140169,1.3180364375,0.191019773550725,609381.478808708,5174194.43166788,59S,-43.5771907923965,172.354709508668
21,Darfield,'2010-09-03',7,NaN,Strike-Slip,-43.615,172.049,bend,unbreached,,double,1285.93124230521,18.6679793200435,411.605471359076,angle,2789.99838795727,28896.3939931895,0.0965517838874578,2908.17368592496,15258.5459202901,1.411559,0.204573768115942,585370.50171758,5173168.45353886,59S,-43.5895642263776,172.057547766774
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,unbreached,restraining,double,3185.3625717801,10.1554804414598,561.642983012718,angle,0,278702.916265388,0,288976.469026993,113726.645251829,NaN,NaN,734652.734351229,6913429.78240145,6N,62.2786522916738,-142.475935378899
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,unbreached,releasing,double,7139.6172671358,8.67197366585614,1076.49206177323,angle,19009.9999493284,278702.916265388,0.0682088304064483,266825.485534806,89373.4737310331,NaN,NaN,719770.47238352,6933368.13944552,6N,62.4661620546136,-142.736585508342
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,unbreached,releasing,double,526.657023385061,41.8094654418114,351.098862407614,angle,66459.9997947049,278702.916265388,0.238461802571955,223979.415935177,42919.6033517722,NaN,NaN,688171.818279955,6968880.45193349,6N,62.801617527417,-143.30857801422
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,unbreached,releasing,double,117.514586295161,18.9502424655944,38.1624990666829,angle,52419.9998498029,278702.916265388,0.188085580704464,235304.193871789,55953.2611144305,NaN,NaN,695514.478191524,6956525.87122942,6N,62.6871277978759,-143.179261743853
10,Denali,'2002-11-03',7.9,370,Strike-Slip,63.542,-147.4444,bend,unbreached,NaN,single,0,14.9983249523189,0,angle,70049.9997860768,278702.916265388,0.251342902057665,220982.226973111,39601.0746492073,NaN,NaN,686095.20122049,6971952.06356355,6N,62.8301922941758,-143.345801362119
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,unbreached,restraining,double,1333.56317216022,38.7939179489586,835.505438462046,angle,0,40018.847231306,0,18851.6592083202,23251.8769378683,NaN,NaN,326045.477031789,4513267.27002915,36N,40.7519776012099,30.9393846451821
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,unbreached,NaN,single,0,19.7793315248931,0,angle,39229.9871404702,40018.847231306,0.980287785745645,24156.6666732563,16346.4348321699,NaN,NaN,365467.799805471,4513927.35406157,36N,40.7653144083467,31.4060308838235
11,Duzce,'1999-11-12',7.14,85,Strike-Slip,40.8345,31.1346,bend,unbreached,NaN,single,0,35.5981059556627,0,angle,2729.99948543462,40018.847231306,0.0682178441986453,15635.0636188889,19864.6692752866,NaN,NaN,329391.300622981,4513888.3952237,36N,40.7582702823133,30.978825188047
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,releasing,double,519.861681366074,17.8577338500604,159.417954518265,angle,3059.99782999064,8899.97956202332,0.343820770448486,4045.72182249381,3597.78680214119,0.0274,0.2192,609697.511255967,3658039.33889443,11N,33.0553741898296,-115.825006589698
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,releasing,double,676.431218251503,11.2516776926436,131.984610311248,angle,6899.99682767147,8899.97956202332,0.775282322794776,2924.72785557272,3952.7477164926,0.0373333333333333,0.298666666666667,615207.772103354,3659972.75141794,11N,33.0722401688138,-115.765753228856
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,NaN,single,0,65.7241327925412,0,angle,69.9999999999619,8899.97956202332,0.00786518660095082,6992.63480957744,6577.99782324413,0.031375,0.251,608134.539473201,3655499.96951411,11N,33.032629543025,-115.842044662456
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,NaN,single,0,68.2174634126956,0,angle,829.999564286432,8899.97956202332,0.0932585921689173,6339.40899915997,6112.05898135744,0.036,0.288,609484.661453928,3655395.02804508,11N,33.0315481374044,-115.827602065463
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,NaN,single,0,53.9173824829195,0,angle,5349.99762057583,8899.97956202332,0.601124708578495,1834.3246582321,2191.98668719533,0.031,0.248,612294.874958914,3659163.49601407,11N,33.0652470179698,-115.797053023978
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,NaN,single,0,28.127205358888,0,angle,8619.99676676936,8899.97956202332,0.968541186718152,2000.9116188891,1959.97907750779,0.0162857142857143,0.130285714285714,612235.871605316,3662977.53927,11N,33.0996491677337,-115.797216817275
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,NaN,single,0,48.6672508818752,0,angle,8469.99677289445,8899.97956202332,0.951687216118605,1866.18612050291,1808.38717865456,0.0221,0.1768,612184.049235796,3662834.68443386,11N,33.0983662253438,-115.797789609949
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,restraining,double,175.304070889748,39.527641645523,111.572347275222,angle,309.999989318107,8899.97956202332,0.0348315394611571,6788.28419491873,6330.28347593134,0.0286,0.2288,608016.684793671,3655862.67783598,11N,33.0359123271199,-115.843263737239
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,releasing,double,100.017196271931,31.2613162996685,51.9031337547934,angle,449.999965852028,8899.97956202332,0.0505619100264231,6650.55192149352,6180.87043539378,0.038,0.304,608038.887653,3656026.5849457,11N,33.037388315754,-115.843006689073
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,restraining,double,104.682830461493,50.0993742766452,80.3082861915323,angle,5049.99772515851,8899.97956202332,0.567416777753864,2136.5604094527,1607.12208194838,0.0486666666666667,0.389333333333333,610728.794876638,3659745.50772325,11N,33.0706564764988,-115.813755921516
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,releasing,double,170.335221877746,35.4414633793528,98.7724394623087,angle,2709.99785220078,8899.97956202332,0.304494839939238,4430.42244131446,4410.63189750788,NaN,NaN,611051.841078133,3656791.05684051,11N,33.0439792529104,-115.810654126949
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,restraining,double,297.640509964605,21.3819147711408,108.514634740227,angle,1229.99907588787,8899.97956202332,0.138202460726577,5869.89117927198,5410.7684172453,NaN,NaN,608564.121325152,3656604.18759745,11N,33.0425451185573,-115.837314504911
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,,double,492.214589469896,9.28671362932595,79.4311165222349,angle,2449.99796535536,8899.97956202332,0.275281302421146,4718.84834516597,4682.15952945917,NaN,NaN,610919.172688278,3656531.59654769,11N,33.0416528801613,-115.812106129542
57,ElmoreRanch,'1987-11-24',6.22,NaN,Strike-Slip,33.0817,-115.795,bend,unbreached,releasing,double,286.621359119896,13.4941599744127,66.8820196754505,angle,1809.99894037049,8899.97956202332,0.203371134479213,6220.11219638353,6362.52460761499,0.0274,0.2192,611641.286893722,3654824.60868307,11N,33.0261847823934,-115.804581984261
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,14.7390433420401,0,angle,24569.9941088207,48174.1492813072,0.510024452437078,8089.08638918394,2883.5533578205,0.1604738,0.0240354518638829,567085.61176123,3820639.96311712,11N,34.5252523769002,-116.269032418934
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,33.7003158064329,0,angle,47779.9907173026,48174.1492813072,0.991818048271016,30491.6893931475,25683.3434226542,0.0662573333333333,0.00992389378180474,578279.075825533,3800219.97982955,11N,34.3403288486279,-116.148947683087
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,37.5815160529809,0,angle,47509.9907222399,48174.1492813072,0.986213382717171,30294.9053202422,25464.420159287,0.053443,0.00800458800104126,577914.633827616,3800293.69022243,11N,34.3410210012395,-116.152902840867
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,16.8261499892118,0,angle,41079.9907497997,48174.1492813072,0.852739308584736,23414.5874304701,18694.0590085732,1.17578983333333,0.176107501293833,576324.752757373,3807056.60315272,11N,34.4021234128231,-116.169584985322
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,26.461224933543,0,angle,46099.9907288716,48174.1492813072,0.956944573316203,28610.9270410182,23856.0346809989,NaN,NaN,578168.987568823,3802196.96192185,11N,34.3581644210144,-116.149964530004
2,HectorMine,'1999-10-16',7.13,3,Strike-Slip,34.5981,-116.2645,bend,unbreached,NaN,single,0,28.1976373185678,0,angle,809.999999361738,48174.1492813072,0.0168139969557499,16407.750936393,20716.2619927644,0.0475,0.00711445708604419,557088.196946212,3841448.97917731,11N,34.7135004241083,-116.376556851644
15,Hualien,'2018-02-06',6.4,NaN,Strike-Slip,24.134,121.659,bend,unbreached,NaN,single,0,23.7331346139195,0,angle,6539.91277759266,7305.71812073165,0.895177266562498,12718.7025231651,1040.27053949297,0.837113333333333,0.837615902875058,360410.176546496,2657438.96352215,51N,24.022866695524,121.627430541985
28,Imperial1940,'1940-05-19',6.95,43,Strike-Slip,32.7601,-115.4162,bend,unbreached,NaN,single,0,39.946744749679,0,angle,59909.9990366985,60614.751301348,0.988373254867519,20557.3973179801,30683.0986938177,NaN,NaN,635564.279757289,3641892.30084231,11N,32.9068509576708,-115.550393591096
28,Imperial1940,'1940-05-19',6.95,43,Strike-Slip,32.7601,-115.4162,bend,unbreached,NaN,single,0,20.231146387508,0,angle,59939.9990366987,60614.751301348,0.988868183896445,20581.4399121486,30707.589628955,NaN,NaN,635557.0243925,3641917.24575569,11N,32.9070768007916,-115.55046748621
28,Imperial1940,'1940-05-19',6.95,43,Strike-Slip,32.7601,-115.4162,bend,unbreached,releasing,double,262.586833136006,16.4156344517587,74.2078837556364,angle,51919.9994977961,60614.751301348,0.856557164437981,12734.5436225444,22756.6075132866,0.175,0.0261194029850746,639445.727360639,3634897.05307745,11N,32.8432832515348,-115.509956603276
28,Imperial1940,'1940-05-19',6.95,43,Strike-Slip,32.7601,-115.4162,bend,unbreached,NaN,single,0,23.1816933903891,0,angle,55939.9991119092,60614.751301348,0.922877647947474,16663.4760721855,26749.4344753171,NaN,NaN,637443.534972714,3638392.51233264,11N,32.8750568124964,-115.530825230478
