FDHI ID,Earthquake,Date,Magnitude,Style,Hypocenter lat,Hypocenter lon,Feature,Breached or unbreached,Type (releasing or restraining),Type (single or double),Distance splay or double bend (m),Length (m) or angle (deg),Spacing double bend (m),Type (length or angle),Location along rupture,Total rupture length,Normalized location,Distance to epicenter,Slip at gate (m),Normalized slip at gate,UTM zone,Cumulative displacement
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,25.9869653360554,0,angle,41659.995100478,84722.12096402,0.49172512003294,23175.4536205731,0.960385235294118,0.172263628980719,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,releasing,double,547.995915319009,15.0400470811997,123.165094650538,angle,49019.9947545893,84722.12096402,0.578597350925707,16030.2357332522,0.7927898,0.142202152790358,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,329.711295944455,22.9790678484838,150.044846306976,angle,47489.9947808662,84722.12096402,0.56053831325864,17693.6551332307,0.02,0.00358738603322996,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,12.7660983797843,0,angle,51779.9947341829,84722.12096402,0.611174438800617,13225.2163221365,2.79387891666667,0.501136110209282,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,18.0623690939235,0,angle,59849.9947032855,84722.12096402,0.706427011296173,5153.88792450161,1.77559161538462,0.318486628087549,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,15.1131068964456,0,angle,65829.9945810277,84722.12096402,0.777010700770635,885.131589293518,0.659340086956522,0.118265370954823,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,5.86014599116264,0,angle,76929.9940113825,84722.12096402,0.90802724407777,11947.4389316925,0.195,0.0349770138239921,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,restraining,double,781.315318367539,21.0360888023689,264.097893334044,angle,81179.9939241572,84722.12096402,0.958191237429395,16213.6711977942,0.05,0.00896846508307489,11N,4
1,Landers,'1992-06-28',7.28,Strike-Slip,34.2,-116.436,bend,breached,NaN,single,0,14.9188949925713,0,angle,7509.99939129428,84722.12096402,0.0886427217099964,55334.0981194144,0.42227521875,0.0757432110961438,11N,4
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,15.562381652468,0,angle,39599.9987266634,117824.691193508,0.336092531417092,42442.9535752696,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,5.4904741092094,0,angle,20159.9989137992,117824.691193508,0.171101648640773,61506.4410987372,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,10.5592261443806,0,angle,46849.9985759386,117824.691193508,0.397624624358191,35370.3471263911,5.4840335,0.899021885245902,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,8.4511716325001,0,angle,14279.9993984996,117824.691193508,0.121197002545476,67117.1381025188,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,6.18117998740794,0,angle,25279.9988233977,117824.691193508,0.214556037171184,56477.0614005783,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,1145.51633721847,16.001292757707,258.992900973865,angle,59289.9984794747,117824.691193508,0.503205210036157,23200.5790442773,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,31.7474532912874,0,angle,114949.996964221,117824.691193508,0.975601937079838,32069.1477025647,2.12663,0.348627868852459,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,2146.74502744198,24.6353185732434,869.892492986428,angle,108789.997254895,117824.691193508,0.923320877423092,25946.0165092101,1.55549925,0.25499987704918,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,11.2464573679615,0,angle,40099.9987227006,117824.691193508,0.340336124088309,41949.6944444346,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,releasing,double,1262.78653796108,10.3930248561106,218.567437433941,angle,49499.9985269205,117824.691193508,0.420115665277871,32787.13435882,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,restraining,double,741.159514809628,33.4977959914697,390.585263019733,angle,109259.997224926,117824.691193508,0.927309854311295,26409.9926787176,2.01838633333333,0.330883005464481,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,46.644391031371,0,angle,110869.997143891,117824.691193508,0.940974222133154,28017.7037276233,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,30.5287590657477,0,angle,112669.997015167,117824.691193508,0.956251154778111,29776.37893567,2.026479,0.332209672131148,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,12.3504206632197,0,angle,115569.996961813,117824.691193508,0.980863992013415,32721.8682360834,1.33828425,0.219390860655738,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,42.279098383029,0,angle,112789.997005175,117824.691193508,0.957269616942472,29894.5720462706,1.715693,0.281261147540984,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,releasing,double,111.140072268528,28.1338951938088,50.0177811894491,angle,66439.998433707,117824.691193508,0.563888585327075,16356.1129759483,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,12.2219260149511,0,angle,71729.9982827945,117824.691193508,0.608785794863568,11580.946004922,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,3.39041884308033,0,angle,54889.9985005832,117824.691193508,0.465861594412627,27479.1540565115,NaN,NaN,51N,200
55,Luzon,'1990-07-16',7.7,Strike-Slip,15.679,121.172,bend,breached,NaN,single,0,10.2852157077997,0,angle,49259.9985340129,117824.691193508,0.418078740839737,33026.9220463208,NaN,NaN,51N,200
